A543S7	A543S8	A543S9	A543S10	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
dre-mir-23b-3p	2304.90164690494	2526.63629962983	2967.46783612364	2692.39840616528	2622.85104720592	-0.192606800385869	0.169573159264557	-1.13583306002677	0.256026438033961	0.996994200547571
dre-mir-206-2-5p	2258.78074409768	2292.89963833736	1994.23391803883	2511.76323258796	2264.41938326546	0.0119415464286358	0.178720132376284	0.0668170187088585	0.946727374716191	0.996994200547571
dre-mir-139-5p	2266.7851983039	2369.29162032075	2982.39473670777	1949.61411481719	2392.0214175374	-0.0682580942667075	0.197730070910097	-0.34520846501766	0.729937655330855	0.996994200547571
dre-mir-30b-5p	2229.04991418887	2347.62822244486	2134.54678352958	2859.01878179262	2392.56092548899	-0.100968856357342	0.185095766904988	-0.545495221450259	0.585412966167411	0.996994200547571
dre-mir-193b-5p	2193.98278147592	2195.98443731365	2015.1315788566	1952.72851436163	2089.45682800195	0.124048289083343	0.165521960580551	0.749437045382117	0.453593829738877	0.996994200547571
dre-mir-125b-3-5p	2178.7362020355	2165.19960875318	3337.65497060989	2127.13488885007	2452.18141756216	-0.250042943173574	0.199785998260624	-1.25155388941416	0.210732465518754	0.996994200547571
dre-mir-27a-5p	2076.96528427072	2494.71129223378	1825.55994143824	2128.69208862229	2131.48215164126	0.170075325967716	0.179966879449417	0.945036811706898	0.344640082833859	0.996994200547571
dre-mir-130c-1-5p	2057.9070599702	1902.95847657138	1991.248537922	2215.8952758665	2042.00233758252	-0.0725273821229275	0.170591080054935	-0.42515342595622	0.670724833359906	0.996994200547571
dre-mir-30a-3p	1964.52176089765	1939.44419930972	1967.36549698741	1719.1485485289	1897.62000143092	0.0692919159759223	0.171135493191796	0.404895061121336	0.685554648902371	0.996994200547571
dre-mir-9-7-3p	1915.35154220231	2038.63975800457	3782.47660801676	1311.16220820773	2261.90752910784	-0.207771583053275	0.230028862235694	-0.903241362992033	0.366397809545517	0.996994200547571
dre-mir-133b-3p	1868.08714593702	1788.94059301408	1785.25730986111	2556.92202598229	1999.80176869862	-0.193265414671037	0.192011904700192	-1.00652829298684	0.314161508677736	0.996994200547571
dre-mir-125b-1-3p	1866.18132350696	1627.03519836271	1530.0073098726	1250.43141709122	1568.41381220837	0.267813644336548	0.181628801550986	1.47451088180731	0.140344090003435	0.996994200547571
dre-mir-2188-3p	1842.93028986033	2202.82551032709	1782.27192974428	1177.24302779696	1751.31768943216	0.338484694470555	0.200534021453942	1.68791655409104	0.0914272484246321	0.996994200547571
dre-mir-735-5p	1860.0826917308	1572.3066142552	1856.9064326649	1502.69778019057	1697.99837971037	0.0256879120309843	0.183797527037591	0.139762011192515	0.888848029304368	0.996994200547571
dre-mir-27c-2-3p	1773.55835340643	1936.023662803	2201.71783615814	1954.28571413385	1966.39639162535	-0.137652369078477	0.171942703989853	-0.80057115471791	0.423379955381081	0.996994200547571
dre-mir-15c-5p	1751.83197770384	1881.29507869549	1650.915204604	1829.70973235639	1778.43799833993	0.0514861847160951	0.170809518193063	0.301424564981802	0.763090764698508	0.996994200547571
dre-mir-206-1-5p	1673.69325807171	1827.70667342356	1679.27631571383	2303.09846311072	1870.94367757996	-0.147120596998917	0.188934905988966	-0.778684045856029	0.436165856464426	0.996994200547571
dre-mir-16a-3p	1639.38845433077	1442.32622699988	1538.96345022308	1287.80421162445	1477.12058579454	0.102473141861396	0.179643349038248	0.570425470299924	0.568389158444307	0.996994200547571
dre-mir-199-3-3p	1544.85966180019	1523.27892432556	2259.93274843622	1625.71656219581	1738.44697418944	-0.269090804235128	0.189338988559374	-1.42121179733009	0.155255196047777	0.996994200547571
dre-mir-18a-5p	1527.70725992972	1690.8852131548	1777.79385956904	2212.78087632207	1802.29180224391	-0.253032968878326	0.180643863508951	-1.40072828361418	0.161295341510403	0.996994200547571
dre-mir-26b-5p	1493.78362067479	1621.33430418484	1821.081871263	1782.99373918984	1679.79838382812	-0.178078397277368	0.168723760427963	-1.05544350615276	0.291222534159826	0.996994200547571
dre-mir-196d-5p	1545.62199077221	1468.55034021806	1486.71929817865	1779.87933964541	1570.19274220358	-0.0953298012572692	0.176288650608441	-0.540759719518238	0.588673210005964	0.996994200547571
dre-mir-130b-3p	1470.15142254215	1507.31642062754	1713.60818705732	1996.33010798374	1671.85153455269	-0.264391756235129	0.173267533615098	-1.52591631403063	0.127030707237937	0.996994200547571
dre-mir-223-3p	1460.24114590588	1513.01731480541	1635.98830401988	1393.69379613529	1500.73514021661	-0.0228506934225049	0.174643164609031	-0.130842185971951	0.895900150259395	0.996994200547571
dre-mir-30c-3p	1470.15142254215	1601.9512639801	1815.11111102935	1494.91178132948	1595.53139472027	-0.0888840793980804	0.178471522504652	-0.498029479161101	0.618463264430448	0.996994200547571
dre-mir-196a-1-3p	1447.28155338152	1520.99856665442	1534.48538004784	1781.43653941763	1571.05050987535	-0.13314327759252	0.173838661421842	-0.765901419762035	0.443734961079532	0.996994200547571
dre-let-7i-5p	1416.02606552867	1127.63686838172	1203.10818708031	1278.46101299115	1256.30803349546	0.0305462486252101	0.182344512390921	0.16751942915465	0.866961361280051	0.996994200547571
dre-mir-16a-5p	1324.54658888617	1394.43871590581	1318.04532157806	1885.76892415625	1480.69988763157	-0.184365348523784	0.192934981452132	-0.955582793416473	0.339283058043269	0.996994200547571
dre-mir-10b-2-3p	1273.47054776078	1351.11192015404	1359.8406432136	1664.64655650126	1412.26741690742	-0.167823706675924	0.178959958622804	-0.937772381975388	0.348361397044648	0.996994200547571
dre-mir-10d-3p	1289.0982916872	1090.01096680781	1273.26461982569	1026.1946498918	1169.64213205313	0.0403493089931556	0.185939519341712	0.217002330306143	0.82820652888979	0.996994200547571
dre-mir-15b-3p	1294.05343000534	1372.77531802992	1203.10818708031	1622.60216265137	1373.13477444174	-0.0665052668173054	0.187835658319937	-0.354060924385445	0.723293225485203	0.996994200547571
dre-mir-724-5p	1247.93252719808	908.722531951702	1446.41666660151	800.400682920157	1100.86810216786	-0.0390324101635685	0.217316991501706	-0.179610484637425	0.85745837299669	0.996994200547571
dre-mir-126b-3p	1269.27773841466	1438.90569049316	1465.82163736087	1638.17416037355	1453.04480666056	-0.163877154368374	0.17524196588549	-0.935147888465585	0.349712089982949	0.996994200547571
dre-mir-129-2-5p	1260.89211972243	957.750221881342	1373.27485373931	607.3079111651	1049.80627662705	0.10182454230388	0.225564861602728	0.451420232656699	0.651686703760983	0.996994200547571
dre-mir-203b-5p	1265.46609355456	1462.84944604019	1037.41959059655	1569.65737039595	1333.84812514681	0.0489058177310276	0.200205904200763	0.244277599735448	0.807015830879691	0.996994200547571
dre-mir-125a-2-5p	1254.79348794627	1059.22613824734	2059.91228060897	923.419464925395	1324.33784293199	-0.231685849549484	0.22385436811632	-1.03498471572864	0.300676049166582	0.996994200547571
dre-mir-725-1-5p	1237.25992158979	1090.01096680781	1224.00584789808	1015.29425148627	1141.64274694549	0.0459858592790498	0.18175562385004	0.253009278639934	0.800261043109025	0.996994200547571
dre-mir-133c-3p	1220.86984869134	1133.33776255959	797.096491192166	1217.73022187464	1092.25858107943	0.169902230514482	0.200055137580204	0.84927701717416	0.395727166340966	0.996994200547571
dre-mir-124-6-5p	1204.47977579289	1056.9457805762	1040.40497071337	1177.24302779696	1119.76838871986	0.024406726439731	0.178101240986517	0.137038497343085	0.891000365666105	0.996994200547571
dre-mir-219-3-5p	1214.39005242916	1486.79320158723	1256.84502918315	1874.86852575072	1458.22420223757	-0.160955368370483	0.200879118279548	-0.801254852913551	0.422984121588938	0.996994200547571
dre-mir-145-3p	1209.05374962502	956.610043045769	1173.25438591206	829.987478592303	1042.22641429379	0.0861801440610401	0.199538420870159	0.431897494654015	0.665815915745628	0.996994200547571
dre-mir-430c-5-5p	1042.86603372448	1217.71099639199	1059.80994147273	1688.00455308453	1252.09788116843	-0.207789442890265	0.204752152592074	-1.01483398469682	0.310184970823524	0.996994200547571
dre-mir-128-1-5p	1000.93794026333	920.124320307432	1128.4736841597	917.190665836522	991.681652641746	-0.0727289666452663	0.182460081286136	-0.398602073026659	0.690186433892114	0.996994200547571
dre-mir-10c-3p	1007.0365720395	970.292189072645	1023.98538007083	1156.99943075813	1039.57839298528	-0.116766642074678	0.17479562865466	-0.668018090460212	0.504122044917226	0.996994200547571
dre-mir-92b-5p	938.426964557627	800.405542572264	940.394736799746	1272.23221390227	987.864864457978	-0.268953595842012	0.193065457729833	-1.3930694750087	0.163598782690492	0.996994200547571
dre-mir-23a-1-3p	946.812583249857	936.086824005454	1074.73684205685	777.042686336884	933.669733912262	0.0186903645047585	0.191591142094371	0.0975533852997871	0.922286941015791	0.996994200547571
dre-mir-194a-5p	944.144431847784	1011.33862715327	998.609649077826	1248.874217319	1050.74173134947	-0.162740178617948	0.182890134361056	-0.88982480759007	0.373559963814097	0.996994200547571
dre-mir-125c-3p	922.41805614519	899.601101267118	961.292397617518	647.795105242773	857.77666506815	0.136295634976281	0.198171889660657	0.687764723895346	0.491600953894244	0.996994200547571
dre-mir-27c-2-5p	877.059482309952	809.526973256849	870.238304054368	1057.33864533616	903.540851239332	-0.155098318169512	0.182110478255683	-0.851671576809294	0.394396400413399	0.996994200547571
dre-mir-25-5p	833.606730904765	867.676093871073	631.407894708401	794.171883831284	781.715650828881	0.204348996063453	0.185079388764202	1.10411536059156	0.269543098836473	0.996994200547571
dre-mir-133c-5p	799.301927163828	769.620714011793	616.480994124278	878.260671531067	765.916076707741	0.0543784992097698	0.195560308681846	0.27806511237532	0.78096237628888	0.996994200547571
dre-let-7c-2-5p	772.620413143099	743.396600793613	774.706140315981	534.119521870844	706.210669030884	0.161773781616875	0.197524327080795	0.819006873774607	0.41278249183435	0.996994200547571
dre-mir-27d-3p	800.064256135849	614.556392373861	831.428362535649	666.481502509391	728.132628388688	-0.0611625201740448	0.195537060452445	-0.312792470299612	0.754438336381977	0.996994200547571
dre-mir-10b-1-3p	779.862538377297	635.079611414176	723.954678329963	777.042686336884	728.98487861458	-0.06573692034788	0.185084346659534	-0.355172771411103	0.722460161921342	0.996994200547571
dre-mir-7b-3p	782.53068977937	690.948374357254	553.788011670962	658.6955036483	671.490644863972	0.226972551371459	0.185410674376748	1.22416118777638	0.220891427396861	0.996994200547571
dre-mir-457a-5p	747.463557066412	876.797524555657	806.05263154264	1023.08025034736	863.348490878017	-0.136816528298638	0.189070915135081	-0.723625461911421	0.469295705267248	0.996994200547571
dre-mir-22a-5p	735.64745800009	697.789447370692	603.046783598567	646.237905470555	670.680398609976	0.163794641923743	0.177878661526656	0.920822320777342	0.357143199477466	0.996994200547571
dre-mir-99-1-5p	721.544372017705	655.60283045449	900.092105222614	657.138303876082	733.594402892723	-0.136792176185058	0.193724988216389	-0.706115289743947	0.480116444071119	0.996994200547571
dre-mir-135c-1-5p	723.069029961746	620.257286551726	683.652046752831	629.108707976155	664.021767810615	0.0288341365943423	0.182913016885284	0.157638516303222	0.874741651392734	0.996994200547571
dre-mir-196a-2-3p	715.445740241538	695.509089699546	758.286549673446	895.389869025467	766.157812159999	-0.18603722570829	0.180451287543037	-1.03095537993277	0.302561744594789	0.996994200547571
dre-mir-20a-3p	665.894357060185	744.536779629186	604.53947365698	942.105862192014	739.269118134591	-0.0988100243464308	0.204146353785137	-0.484015621706514	0.628374782509271	0.996994200547571
dre-mir-181c-3p	668.943672948268	786.723396545388	701.564327453779	594.850312987354	688.020427483697	0.13121986146897	0.186612618194545	0.703167142385692	0.481951593300749	0.996994200547571
dre-mir-92a-2-3p	662.463876686091	725.153739424445	582.149122780795	875.146271986631	711.22825271949	-0.0534967361036521	0.201186373611052	-0.265906359081136	0.790311327519457	0.996994200547571
dre-mir-181b-2-3p	660.176889770029	685.247480179389	610.510233890629	633.780307292809	647.428727783214	0.0922622795039609	0.177212349985602	0.520631206072585	0.602623706134954	0.996994200547571
dre-mir-219-1-3p	643.405652385571	696.649268535119	488.109649100821	543.462720504153	592.906822631416	0.305004449944152	0.181868209343636	1.67706302846944	0.0935301574864023	0.996994200547571
dre-mir-18a-3p	639.975172011477	713.751951068714	577.671052605558	898.504268569904	707.475611063913	-0.0928320462080001	0.20418395071984	-0.454649084223934	0.649361716352512	0.996994200547571
dre-mir-7148-5p	633.4953757493	507.379581829997	550.802631554137	526.333523009753	554.502778035797	0.0686325209605758	0.189058831535799	0.363022030777652	0.716588427169127	0.996994200547571
dre-mir-153b-5p	620.535783224946	702.350162712984	598.56871342333	708.525896359283	657.495138930136	0.0124284453271206	0.185208391886878	0.0671051953990922	0.946497957890447	0.996994200547571
dre-mir-27e-3p	625.872086029092	556.407271759637	761.271929790271	649.352305014991	648.225898148498	-0.203172895632935	0.184515700569976	-1.10111440384382	0.270846868869368	0.996994200547571
dre-mir-18c-3p	613.293657990748	546.14566223948	511.992690035417	501.418326654262	543.212584229977	0.159005058923153	0.1824838086349	0.871337901771212	0.383569681363271	0.996994200547571
dre-mir-732-3p	602.621052382457	619.117107716153	549.309941495725	280.295958999277	512.836015148403	0.371344862214049	0.218942466365885	1.69608421964826	0.0898699316791963	0.996994200547571
dre-mir-30b-3p	583.943992567947	535.884052719322	661.261695876647	580.83551503739	590.481314050327	-0.11958825219536	0.182870407819333	-0.653950814795076	0.513143494296826	0.996994200547571
dre-mir-122-5p	583.181663595926	347.754544849773	532.890350853189	261.609561732658	431.359030257887	0.138525344842981	0.227899492258425	0.607835249961424	0.543296747637996	0.996994200547571
dre-mir-126b-5p	576.701867333749	560.967987101929	470.197368399873	643.123505926118	562.747682190417	0.0247846414899472	0.194635759627362	0.127338581242206	0.898672425423949	0.996994200547571
dre-mir-107a-3p	566.410426211468	737.695706615748	561.251461963023	705.411496814847	642.692272901271	0.0296234185533582	0.196973557765599	0.150392869425704	0.880454666663905	0.996994200547571
dre-let-7j-5p	550.401517799031	484.576005118536	416.46052629703	359.713147382405	452.787799149251	0.329369385168661	0.189415410582241	1.73887322132987	0.0820570654771352	0.996994200547571
dre-mir-22b-3p	548.114530882968	453.791176558064	640.364035058875	588.621513898481	557.722814099597	-0.231597508780415	0.1872044867357	-1.23713652818263	0.216036400630368	0.996994200547571
dre-mir-125b-2-3p	539.347747704729	465.192964913795	482.138888867171	516.990324376444	500.917481465535	0.00886557747977678	0.186010903149601	0.0476616011731664	0.961985937128398	0.996994200547571
dre-mir-210-5p	464.639508446689	279.343814715391	2037.52192973278	180.635173577312	740.535106618044	-0.140926950323672	0.136798247040613	-1.03018096629435	0.302925062933681	0.996994200547571
dre-mir-218b-5p	517.240207516125	583.771563813389	880.687134463254	574.606715948517	639.076405435322	-0.298778292709384	0.204043174109067	-1.46428957505669	0.143114844366129	0.996994200547571
dre-mir-130a-3p	520.289523404209	499.398329980985	544.831871320488	574.606715948517	534.78161016355	-0.108878613197856	0.180377581201464	-0.603614997344092	0.546099639530666	0.996994200547571
dre-mir-93-3p	494.751502841511	500.538508816558	417.953216355443	573.049516176299	496.573186047453	0.0049752072175496	0.195988168067883	0.0253852427245832	0.979747681915746	0.996994200547571
dre-mir-125c-5p	482.554239289178	477.734932105098	695.59356722013	417.329538954479	518.303069392221	-0.152167228365285	0.209928593852372	-0.724852320367054	0.468542634117442	0.996994200547571
dre-mir-34a-5p	487.890542093324	700.069805041838	423.923976589092	498.303927109825	527.54706270852	0.268021257832258	0.20282615450062	1.32143341420713	0.186356890772605	0.996994200547571
dre-mir-1-1-3p	491.321022467417	395.64205594384	807.545321601052	309.882754671423	501.097788670933	-0.190393315902198	0.229701164757079	-0.828873968068683	0.407175727148169	0.996994200547571
dre-mir-27b-5p	492.464515925449	464.052786078222	380.635964895135	454.702333487716	447.96390009663	0.155948105284844	0.188709449346738	0.826392667800658	0.408581381375258	0.996994200547571
dre-mir-26a-3-5p	463.877179474668	360.296512041076	532.890350853189	529.44792255419	471.627991230781	-0.280897430924901	0.192754300456005	-1.45728230322422	0.145038469757489	0.996994200547571
dre-mir-216a-3p	463.877179474668	480.015289776244	570.207602313497	450.030734171061	491.032701433867	-0.0890210048078709	0.190581444225086	-0.467102162909063	0.640426786798447	0.996994200547571
dre-mir-187-1-3p	441.388474800054	432.127778682177	510.499999977005	247.594763782694	407.902754310483	0.131445663723708	0.222304640903661	0.591286188130782	0.554328682361385	0.996994200547571
dre-mir-219-2-5p	444.437790688137	531.32333737703	434.372806997978	680.496300459355	522.657558880625	-0.140217874343354	0.208170240191189	-0.673573101585385	0.500582758958783	0.996994200547571
dre-mir-155-5p	436.433336481919	636.219790249749	511.992690035417	516.990324376444	525.409035285882	0.040678087988181	0.201440809862147	0.201935685306361	0.839967003873135	0.996994200547571
dre-mir-15b-5p	432.621691621814	372.83847923238	500.051169568119	529.44792255419	458.739815744126	-0.278971120640703	0.186943872428045	-1.49227207619806	0.135627833963699	0.996994200547571
dre-mir-19b-5p	417.756276667408	483.435826282963	380.635964895135	526.333523009753	452.040397713815	-0.00861169996666917	0.200138308571711	-0.0430287436129878	0.965678620976926	0.996994200547571
dre-mir-27a-3p	406.702506573107	461.772428407076	455.27046781575	545.019920276372	467.191330768076	-0.162468146241895	0.190184960115084	-0.854263902590311	0.392958783176744	0.996994200547571
dre-mir-130a-5p	389.168940216628	326.091146973885	347.796783610065	331.683551482478	348.685105570764	0.0611377773576162	0.193249413920513	0.316367207109685	0.751723804595942	0.996994200547571
dre-mir-107b-3p	386.881953300565	324.950968138312	270.176900572625	409.543540093388	347.888340526223	0.050630285048076	0.209243645118521	0.241968089493937	0.808804889488878	0.996994200547571
dre-mir-182-3p	380.402157038388	702.350162712984	397.055555537671	359.713147382405	459.880255667862	0.341016996361603	0.218581364350042	1.56013755964799	0.118727377325533	0.996994200547571
dre-mir-130c-1-3p	391.45592713269	351.175081356492	432.880116939566	468.717131437679	411.057064216607	-0.22001325769773	0.187449785745473	-1.17371837381811	0.240507848211876	0.996994200547571
dre-mir-454b-5p	358.294616849785	394.501877108267	388.099415187197	515.433124604226	414.082258437369	-0.202624290910668	0.197100584009344	-1.02802481245343	0.303938156195113	0.996994200547571
dre-mir-200b-5p	351.052491615587	346.6143660142	355.260233902126	305.211155354768	339.53456172167	0.0618494335021633	0.191623492038441	0.322765402322153	0.746872916713045	0.996994200547571
dre-mir-31-5p	353.72064301766	426.426884504312	297.045321624047	358.155947610187	358.837199189051	0.189219316411919	0.19732173447019	0.958938035487952	0.337589962090283	0.996994200547571
dre-mir-153c-3p	349.146669185535	453.791176558064	625.437134474752	412.657939637824	460.258229964044	-0.267963499933315	0.209852690120146	-1.27691238925696	0.201633179646982	0.996994200547571
dre-mir-192-3p	334.281254231129	361.436690876649	306.001461974521	373.727945332369	343.861838103667	0.0246380135720033	0.19448615377495	0.126682610015072	0.899191610131414	0.996994200547571
dre-mir-451-5p	337.711734605223	293.025960742268	313.464912266582	171.291974944002	278.873645639519	0.25194752137389	0.219810755987062	1.14620196924631	0.251711593278262	0.996994200547571
dre-mir-124-4-5p	320.178168248744	334.072398822897	392.577485362434	284.967558315931	332.948902687501	-0.039052572919867	0.20137386636981	-0.193930690331731	0.846230152456245	0.996994200547571
dre-mir-137-3-5p	313.698371986567	278.203635879818	229.874268995494	252.266363099349	268.510659990307	0.229249496849544	0.197016694645161	1.16360442074432	0.244584359060913	0.996994200547571
dre-mir-214-5p	307.21857572439	351.175081356492	371.679824544662	302.096755810332	333.042559358969	-0.0285740523186912	0.196992640389332	-0.145051369747713	0.884670313432937	0.996994200547571
dre-mir-223-5p	314.079536472577	342.053650671908	247.786549696441	241.365964693822	286.321425383687	0.326339155848155	0.193780600290841	1.68406515078579	0.0921690783936541	0.996994200547571
dre-mir-146a-3p	317.891181332681	397.922413614986	344.81140349324	253.823562871567	328.612140328119	0.184772772274484	0.205724357771127	0.898157001321391	0.369101853532654	0.996994200547571
dre-mir-92a-2-5p	310.267891612473	310.128643275863	282.118421039924	362.827546926842	316.335625713775	-0.0422358055233424	0.197819801774313	-0.213506459639101	0.830931951212764	0.996994200547571
dre-mir-457b-3p	302.263437406255	295.306318413414	297.045321624047	422.001138271133	329.154053928712	-0.196969227027225	0.203451032361256	-0.968140710524773	0.332974100519685	0.996994200547571
dre-mir-34a-3p	284.729871049776	304.427749097998	294.059941507222	264.723961277095	286.985380733023	0.0572304742009597	0.194150574985959	0.294773652898523	0.768166794542667	0.996994200547571
dre-mir-124-1-3p	284.348706563765	326.091146973885	374.665204661486	384.628343737896	342.433350484258	-0.25021622913899	0.191104085530079	-1.30931909930103	0.190426282629915	0.996994200547571
dre-mir-457b-5p	293.496654228015	388.800982930402	322.421052617056	470.274331209898	368.748255246343	-0.157477818725301	0.210348383113433	-0.748652385126149	0.454066749375452	0.996994200547571
dre-mir-429b-3p	282.824048619724	321.530431631593	329.884502909117	312.997154215859	311.809034344073	-0.0726234938042649	0.193033217360672	-0.376222780707073	0.706751280878136	0.996994200547571
dre-mir-20b-3p	283.586377591744	318.109895124874	283.611111098336	415.772339182261	325.269930749304	-0.159522019971192	0.206684808420132	-0.771812989984871	0.440225196946896	0.996994200547571
dre-mir-455-2-5p	255.761370112985	282.76435122211	340.333333318003	319.225953304732	299.521251989458	-0.23048657299317	0.192954073810012	-1.19451519442971	0.232276500687717	0.996994200547571
dre-mir-457a-3p	260.33534394511	331.792041151751	238.830409345967	303.65395558255	283.652937506344	0.0883319006443714	0.205582138628666	0.429667194015922	0.667437750635149	0.996994200547571
dre-mir-125a-1-3p	264.528153291224	261.100953346223	285.103801156748	174.406374488439	246.284820570659	0.133466123154208	0.214651413459061	0.621780779373544	0.534086026522096	0.996994200547571
dre-mir-16b-3p	255.380205626974	222.33487293674	243.308479521204	309.882754671423	257.726578189085	-0.153373259499544	0.203155437928043	-0.75495522573148	0.450275847819922	0.996994200547571
dre-mir-730-5p	263.384659833193	231.456303621324	177.630116951063	319.225953304732	247.924258427578	-0.00141850150260286	0.220042477370667	-0.0064464894212828	0.994856481244466	0.996994200547571
dre-mir-205-3p	251.94972525288	279.343814715391	205.991228060897	278.738759227059	254.005881814057	0.0953797530129863	0.205348288408431	0.464477954757914	0.642305350369875	0.996994200547571
dre-mir-17a-2-3p	241.658284130599	263.381311017369	207.483918119309	303.65395558255	254.044367212457	-0.0135388185339753	0.209141662120643	-0.0647351579627663	0.94838486951305	0.996994200547571
dre-mir-132-2-5p	225.268211232152	159.625036980224	261.220760222152	109.003984055274	188.77949812245	0.0336334943705434	0.230909084587002	0.145656869372201	0.884192271399259	0.996994200547571
dre-mir-184-1-5p	215.357934595881	186.989329033976	189.571637418362	193.092771755057	196.252918200819	0.0576747240159826	0.203818716396784	0.282970695898724	0.777199300592981	0.996994200547571
dre-mir-454a-5p	226.792869176193	237.157197799189	211.961988294546	316.111553760295	248.005902257556	-0.133465108132832	0.210149590353446	-0.635095733036456	0.525365979799497	0.996994200547571
dre-mir-133b-5p	223.3623888021	240.577734305909	258.235380105327	353.484348293532	268.914962876717	-0.294975209168078	0.204682014282059	-1.44113888170747	0.149545450872827	0.996994200547571
dre-mir-193b-3p	213.83327665184	246.278628483774	291.074561390398	194.649971527276	236.459109513322	-0.0583427139925727	0.212170006893426	-0.274980968548861	0.783330859787466	0.996994200547571
dre-mir-18b-5p	207.734644875673	231.456303621324	183.600877184712	277.18155945484	224.993346284137	-0.050074547909845	0.212727040704477	-0.235393430680066	0.813903384404267	0.996994200547571
dre-mir-2185-3-5p	207.734644875673	190.409865540695	303.016081857696	169.734775171784	217.723841861462	-0.161823825479105	0.220618986495437	-0.733499088404398	0.463254083630186	0.996994200547571
dre-mir-194a-3p	189.819914033184	128.840208419752	210.469298236134	171.291974944002	175.105348908268	-0.167125364158959	0.217816113628473	-0.767277321107764	0.442916649389731	0.996994200547571
dre-mir-145-5p	199.730190669454	153.924142802359	180.615497067888	154.162777449602	172.108151997326	0.061847730101539	0.212609185246668	0.29089867415551	0.771128815357597	0.996994200547571
dre-mir-216a-5p	196.299710295361	226.895588279032	295.552631565634	219.565167882767	234.578274505699	-0.209551017793802	0.207421359162469	-1.01026730631759	0.31236724028659	0.996994200547571
dre-let-7f-5p	196.680874781371	176.727719513819	129.86403508187	144.819578816293	162.023052048338	0.321048839552181	0.208997865314799	1.53613453931028	0.124505386741392	0.996994200547571
dre-mir-24-3-5p	187.532927117121	254.259880332785	207.483918119309	239.808764921603	222.271372622705	-0.0193311979007668	0.209582697187286	-0.0922366118968885	0.926510049928095	0.996994200547571
dre-mir-338-1-5p	194.393887865309	201.811653896426	226.888888878669	180.635173577312	200.932401054429	-0.0312974834195078	0.205578252803277	-0.15224121711676	0.878996686272533	0.996994200547571
dre-mir-181b-1-3p	178.766143938882	190.409865540695	167.181286542177	157.277176994039	173.408618253948	0.134263165151463	0.205600253835282	0.653030152672035	0.513736839779661	0.996994200547571
dre-mir-141-5p	179.147308424892	180.148256020538	165.688596483765	180.635173577312	176.404833626627	0.0390365333822698	0.204912878230196	0.190503074864903	0.848914933914785	0.996994200547571
dre-mir-26a-2-3p	179.909637396913	176.727719513819	204.498538002484	191.535571982839	188.167866724014	-0.111958571461119	0.202848228211206	-0.551932705789018	0.580994459562667	0.996994200547571
dre-mir-19d-5p	173.048676648726	185.849150198403	161.210526308528	168.177575399566	172.071482138806	0.0884373046517393	0.205689908147009	0.42995451477635	0.667228728703392	0.996994200547571
dre-mir-204-2-3p	174.954499078778	169.886646500381	214.947368411371	205.550369932803	191.334720980833	-0.212596930747653	0.202199416096873	-1.05142208049601	0.293064779050058	0.996994200547571
dre-mir-153c-5p	166.187715900538	164.185752322516	146.283625724405	163.505976082911	160.040767507593	0.0677576591416346	0.207861479772427	0.325975063854149	0.744443221727671	0.996994200547571
dre-mir-23a-3-3p	171.142854218674	135.68128143319	192.557017535186	189.978372210621	172.339881349418	-0.220491539363349	0.209616966491574	-1.051878304766	0.292855386840689	0.996994200547571
dre-mir-210-3p	112.06235888706	88.933949174696	652.305555526173	80.9743881553466	233.569062935819	-0.203533055950363	0.15055809087299	-1.35185731148825	0.176420965900065	0.996994200547571
dre-mir-139-3p	158.56442618033	128.840208419752	137.327485373931	79.4171883831284	126.037327089285	0.253790495461729	0.22581798511286	1.12387193311856	0.261067359677568	0.996994200547571
dre-mir-21-1-3p	160.470248610382	331.792041151751	174.644736834239	579.278315265172	311.546335465386	-0.122760294146005	0.185999824538929	-0.660002204036014	0.509252414952943	0.996994200547571
dre-mir-365-3-3p	157.420932722299	137.961639104336	144.790935665993	90.3175867886558	132.622773570321	0.213704564881849	0.222457893314903	0.960651751652328	0.336727298323065	0.996994200547571
dre-mir-96-3p	153.609287862195	144.802712117774	120.907894731396	174.406374488439	148.431567299951	0.0125561306334685	0.216809069256742	0.0579133090535053	0.953817681824522	0.996994200547571
dre-mir-142a-3p	153.228123376184	139.101817939909	152.254385958054	137.033579955202	145.404476807337	0.0136356601908072	0.210968619412371	0.0646335944596298	0.94846573611133	0.996994200547571
dre-mir-301c-3p	152.846958890174	185.849150198403	211.961988294546	261.609561732658	203.066914778945	-0.354367861069851	0.208132213098672	-1.70260939329873	0.0886411910354143	0.996994200547571
dre-mir-23a-2-3p	138.362708421779	152.783963966786	176.137426892651	126.133181549675	148.354320207722	-0.040429630498035	0.216084185369491	-0.187101293085854	0.851581214326864	0.996994200547571
dre-mir-462-5p	141.030859823851	135.68128143319	155.239766074879	119.904382460802	137.964072448181	0.00625537652454473	0.214777826102304	0.029124871212567	0.976764999850154	0.996994200547571
dre-mir-153a-3p	136.456885991726	194.970580882987	225.396198820257	225.79396697164	195.654408166653	-0.321326716131567	0.212600560915214	-1.51141048146018	0.130683900521773	0.996994200547571
dre-mir-187-1-5p	128.833596271518	133.400923762044	111.951754380922	73.1883892942556	111.843665927185	0.318349961076933	0.223052213527205	1.42724412388808	0.153509540195525	0.996994200547571
